x, y
-0.25077243239496355, 171.90723224315423
-0.2307306787415188, 151.70345505762998
-0.21002087682672235, 129.75442276700562
-0.18931107491192592, 113.31794135990451
-0.16926932125848126, 94.92389844045603
-0.15056366412774014, 79.51565275763797
-0.12985386221294365, 65.91807679133704
-0.10981210855949904, 54.079389768221866
-0.08910230664470252, 42.555847890505476
-0.0703966495139614, 32.12088055278144
-0.049018799337813224, 21.61930749083846
-0.030313142207072014, 12.316788305955141
-0.01027138855362733,   3.75544002570106
0.010438413361169102,	3.95626400453494
0.030480167014613757, 11.691575622670817
0.05052192066805844, 19.890355532555347
0.06989562606015137, 29.245792353263802
0.0892693314522442, 40.395685887356905
0.11064718162839243, 52.41516821345274
0.13002088702048537, 68.72332194746083
0.1493945924125783, 85.53162003971083
0.17010439432737473, 105.34754855514927
0.19014619894963464, 125.76145233932236
0.2095198533729123, 151.70345505762998
0.23022970625652406, 181.10005495717013
0.25027145990996863, 205.2188540791209